"PC1","PC2","LESIONS","ROI"
-2.07384466086593,0.208032466997551,"Incidental STIC","Epithelial"
-1.36088479387334,0.0866577922130552,"Incidental STIC","Epithelial"
1.39191601738628,0.37804311916412,"Incidental STIC","Stroma"
-2.37922155852811,0.0958814897587048,"Incidental Fimbriae","Epithelial"
-2.2984749485179,0.052895972399769,"Incidental Fimbriae","Stroma"
-2.35002535775467,-0.124670183221828,"Incidental Fimbriae","Epithelial"
-2.00961909085067,0.0560800173674319,"Incidental Fimbriae","Stroma"
-0.566571699281223,1.98368972835845,"Incidental FT","Epithelial"
-0.225857408161648,7.55692374041512,"Incidental FT","Stroma"
-2.58209813375432,0.176401209910234,"Incidental FT","Epithelial"
-0.880061245536241,0.141799922951996,"Incidental FT","Stroma"
-2.27771957404991,1.06154487212193,"Incidental FT","Epithelial"
-2.19411653785907,0.25576320402286,"Incidental FT","Stroma"
-1.74698302741383,-0.715322312539468,"Incidental STIC","Epithelial"
8.89633158643866,-0.0677083434615152,"Incidental STIC","Stroma"
-0.307771569293505,1.48905012726659,"Incidental Fimbriae","Epithelial"
-2.22124810436995,0.336366622506838,"Incidental Fimbriae","Epithelial"
-2.0255243028362,0.21060814171169,"Incidental STIC","Stroma"
0.848266279923556,-1.61606737512662,"Incidental Fimbriae","Epithelial"
-1.27986370382056,0.224610436183244,"Incidental Fimbriae","Stroma"
-1.65891662517597,0.334793477759114,"Incidental Fimbriae","Epithelial"
-2.10692265287431,-0.0601567262273455,"Incidental Fimbriae","Stroma"
-2.13038108024769,-0.215172645571937,"Incidental Fimbriae","Epithelial"
-2.57835867160914,0.18343926526974,"Incidental Fimbriae","Stroma"
-1.88848357638191,0.689846297788595,"Incidental Fimbriae","Epithelial"
-2.3171284310131,0.141623663112818,"Incidental Fimbriae","Stroma"
-2.4513967314131,0.126977270895653,"Incidental Fimbriae","Epithelial"
-2.26072085438538,0.562756035598674,"Incidental Fimbriae","Stroma"
-1.51309362760368,-1.36871489609338,"Incidental Fimbriae","Epithelial"
-2.32202432088018,0.360091244651469,"Incidental Fimbriae","Stroma"
-0.625091799863894,-0.2033899381776,"Incidental FT","Epithelial"
-2.21074344110771,0.148997415217996,"Incidental FT","Stroma"
-2.45679134888492,0.0687927606272177,"Incidental FT","Epithelial"
-1.32372259988028,0.48011066334146,"Incidental FT","Stroma"
-2.38428848665137,-0.112585394667179,"Incidental FT","Epithelial"
-1.96850342950248,0.281385527120655,"Incidental FT","Stroma"
-2.58236723110975,0.166395640264771,"Incidental FT","Epithelial"
-2.21714230795879,0.213057745635797,"Incidental FT","Epithelial"
-1.80230962654628,0.41171598955706,"Incidental FT","Stroma"
-2.40311517972897,0.238760552844496,"Incidental p53sig","Epithelial"
-2.1077591133029,0.306740374703044,"Incidental p53sig","Stroma"
-2.35223091805204,0.684902132106587,"Incidental FT","Epithelial"
-2.44640046237842,0.119390170603443,"Incidental p53sig","Epithelial"
-2.28496350890254,0.892095205333928,"Incidental FT","Epithelial"
-2.37164649156704,0.373054932610029,"Incidental FT","Stroma"
-2.45266546499399,0.360643138057129,"Incidental FT","Epithelial"
-2.08825353406424,0.171552778700704,"Incidental FT","Stroma"
-1.87744710752515,0.20517328015851,"Incidental p53sig","Epithelial"
0.534038900876181,1.64458804630883,"Incidental p53sig","Stroma"
-1.45776233992367,0.893085311865208,"Incidental p53sig","Epithelial"
0.305287981428858,8.15922235181758,"Incidental p53sig","Epithelial"
-2.58474691961875,0.177965431305504,"Incidental p53sig","Epithelial"
-0.975954730998271,0.779846774219885,"Incidental p53sig","Stroma"
-2.16464523623291,0.239644440291483,"Incidental p53sig","Epithelial"
-1.47526409048537,-0.178806005189559,"Incidental p53sig","Epithelial"
-1.31014758613089,0.0610818079826143,"Incidental p53sig","Epithelial"
-2.02326590827267,0.660840132582715,"Incidental p53sig","Stroma"
-2.05479582595953,0.0139861274859921,"Incidental FT","Epithelial"
-2.29360360614326,0.295168182437966,"Incidental FT","Stroma"
-2.21395219355455,0.394164920799963,"Incidental FT","Epithelial"
-2.23748668356609,0.369528284754548,"Incidental FT","Stroma"
-1.37180284381756,0.697585976278972,"Incidental p53sig","Epithelial"
-2.34263915564063,0.0726557910102556,"Incidental p53sig","Epithelial"
-2.00460849306788,0.220490455877852,"Incidental p53sig","Epithelial"
-1.46519825700083,1.92637687521133,"Incidental p53sig","Epithelial"
-2.07553120766794,0.939984816304157,"Incidental p53sig","Epithelial"
-2.10528762359235,0.586072069317736,"Incidental p53sig","Epithelial"
-2.58902271058389,0.167846508247068,"Incidental p53sig","Epithelial"
-2.18282821533574,0.789487941834695,"Incidental Fimbriae","Epithelial"
-2.30014171765889,0.534129920210006,"Incidental Fimbriae","Epithelial"
-2.39683001217818,0.23201563542082,"Incidental Fimbriae","Stroma"
-2.57523638645295,0.192133134017269,"Incidental Fimbriae","Epithelial"
-2.39888281872664,0.241570979264743,"Incidental Fimbriae","Stroma"
-2.56344697544996,0.124985118644053,"Incidental p53sig","Epithelial"
-2.38573444828298,0.312959696237421,"Incidental p53sig","Epithelial"
-1.58486489668015,0.451091743890338,"Incidental Fimbriae","Epithelial"
-2.36208826769251,0.511924633803646,"Incidental Fimbriae","Epithelial"
-2.57500969953883,0.192413185631817,"Incidental Fimbriae","Epithelial"
-2.5743101850024,0.188440812073319,"Incidental Fimbriae","Epithelial"
-2.38619495202944,0.500080127978871,"Incidental Fimbriae","Epithelial"
-2.3043358342992,0.370119856050651,"Incidental Fimbriae","Stroma"
-2.57079690421581,0.108635959832255,"Incidental Fimbriae","Epithelial"
-2.09341488658151,-0.389107604817506,"Incidental STIC","Epithelial"
-1.95693481927497,-0.838149104221475,"Incidental STIC","Epithelial"
-1.6761648995975,-0.192717300603311,"Incidental STIC","Epithelial"
19.149306282192,-22.5021751905765,"Incidental STIC","Stroma"
-2.02484618780001,-0.280702173745807,"Incidental STIC","Stroma"
-1.95442630083856,-0.0937519272449511,"Incidental FT","Epithelial"
-1.43808422085276,0.732996036258909,"Incidental FT","Stroma"
-2.16206621498257,-0.564304129872017,"Incidental Fimbriae","Epithelial"
-2.11945890048388,-0.0969640103608288,"Incidental Fimbriae","Stroma"
-2.21955248236527,0.378794906638169,"Incidental Fimbriae","Stroma"
-1.93466795593817,0.948638070590009,"Incidental Fimbriae","Epithelial"
-2.31902674428835,0.123716880793551,"Incidental Fimbriae","Stroma"
-1.47765790198876,0.0351684828706449,"Incidental FT","Epithelial"
-1.00306391830309,0.0941998892488836,"Incidental FT","Stroma"
-2.10133607419167,-0.0204017720680975,"Inv Cancer","Epithelial"
1.25629481392543,0.00552012698209501,"Inv Cancer","Stroma"
0.33267674133073,-0.48106872530357,"Inv Cancer","Stroma"
-1.66505450417876,-0.170943400002759,"Inv Cancer","Epithelial"
-2.01681782964414,-0.00395405470721575,"Inv Cancer","Epithelial"
-0.807090509988586,-0.792412890657821,"Inv Cancer","Epithelial"
-1.52074967592106,-0.291617861850328,"Inv Cancer","Epithelial"
-1.15155692023673,0.550556915379764,"Inv Cancer","Stroma"
1.38258814875416,-1.82448972862772,"Inv Cancer","Stroma"
-2.16902238107222,-0.389228732239792,"Fimbriae.C","Epithelial"
-2.4781780876342,-0.0446421722433986,"Fimbriae.C","Epithelial"
-1.6856373313287,-0.329986652908088,"Fimbriae.C","Stroma"
-2.35784676334011,-0.025524072290327,"FT.C","Epithelial"
6.51921525948185,3.50446199666947,"Incidental STIC","Epithelial"
1.9556680439012,0.0660344675110548,"Incidental STIC","Epithelial"
5.32106956332212,2.903842025828,"Incidental STIC","Stroma"
-1.52210053335415,0.556098025889291,"Incidental STIC","Epithelial"
-2.40157622877177,0.23340694775005,"Incidental STIC","Stroma"
-2.32248699254979,0.0174457917033549,"Incidental STIC","Epithelial"
-2.24259425495769,0.550286271817032,"Incidental STIC","Stroma"
-1.28975456783676,-0.090379827831271,"Incidental STIC","Epithelial"
-0.881963058965669,0.386202759106686,"Incidental STIC","Epithelial"
-1.69565613370653,0.495638559184265,"Incidental STIC","Stroma"
-2.47055788900319,0.0687559213504354,"Incidental STIC","Epithelial"
-0.969915450530605,-0.22645582926049,"Incidental STIC","Epithelial"
-1.26723561944416,0.0243906619857689,"Incidental STIC","Epithelial"
-0.0774816862790866,-0.277342265996444,"Incidental STIC","Stroma"
-1.65965741739789,0.193482567610607,"Incidental Fimbriae","Epithelial"
-2.23780871947741,0.187186084796933,"Incidental Fimbriae","Stroma"
-1.96947255700267,1.16880085548282,"Incidental FT","Epithelial"
-2.57516558746294,0.184965757137973,"Incidental FT","Epithelial"
